Fecha y Hora de Inicio (dd/MM/aaaa  HH:mm:ss),Fecha y Hora de Finalización (dd/MM/aaaa  HH:mm:ss),"O3 (ug/m3)
Condición Estándar",Velocidad del Viento (m/s),Dirección del viento (Grados),Temperatura 10cm (°C),Precipitación (mm),Presión atmosférica (mm Hg),Humedad Relativa 10m (%),Radiación Solar Global (W/m2)
01/18/2022 08:00:00 PM,01/18/2022 08:59:59 PM,55.677221,1.687179,327.279487,26.1,0,757.248077,82.028205,0
01/18/2022 09:00:00 PM,01/18/2022 09:59:59 PM,54.048733,1.028205,324.994872,25.707692,0,757.873077,81.658974,0
01/18/2022 10:00:00 PM,01/18/2022 10:59:59 PM,52.709643,1.738462,314.266667,25.615385,0,757.680769,79.874359,0
01/18/2022 11:00:00 PM,01/18/2022 11:59:59 PM,50.355462,1.856757,317.205405,25.578378,0,757.356081,80.148649,0
01/19/2022 12:00:00 AM,01/19/2022 12:59:59 AM,50.712719,1.164103,326.382051,25.094872,0,757.103846,82.810256,0
01/19/2022 01:00:00 AM,01/19/2022 01:59:59 AM,51.271096,0.787179,309.812821,24.497436,0,756.609615,85.648718,0
01/19/2022 02:00:00 AM,01/19/2022 02:59:59 AM,52.391704,0.284211,115.413158,24.026316,0,756.094737,87.794737,0
01/19/2022 03:00:00 AM,01/19/2022 03:59:59 AM,53.511054,0.189744,118.384615,23.415385,0,755.951923,90.158974,0
01/19/2022 04:00:00 AM,01/19/2022 04:59:59 AM,53.593792,0.248718,128.497436,22.75641,0,756.036539,92.410256,0
01/19/2022 05:00:00 AM,01/19/2022 05:59:59 AM,52.679983,0.307895,142,22.565789,0,756.4125,93.089474,0
01/19/2022 06:00:00 AM,01/19/2022 06:59:59 AM,50.298426,0.226316,123.173684,22.402632,0,756.826974,93.665789,7.189474
01/19/2022 07:00:00 AM,01/19/2022 07:59:59 AM,47.162375,0.610256,262.464103,24.064103,0,757.278846,89.6,49.923077
01/19/2022 08:00:00 AM,01/19/2022 08:59:59 AM,43.378049,1.246154,321.65641,26.648718,0,757.853846,78.982051,54.012821
01/19/2022 09:00:00 AM,01/19/2022 09:59:59 AM,41.328967,0.960526,311.2,28.910526,0,758.048684,70.468421,66.294737
01/19/2022 10:00:00 AM,01/19/2022 10:59:59 AM,40.891556,0.65,244.3125,31.605,0,757.815,59.03,234.43
01/19/2022 11:00:00 AM,01/19/2022 11:59:59 AM,41.854518,1.397368,199.802632,32.710526,0,757.336184,58.505263,741.313158
01/19/2022 12:00:00 PM,01/19/2022 12:59:59 PM,43.745267,1.279487,202.730769,33.366667,0,756.844231,55.061538,762.510256
01/19/2022 01:00:00 PM,01/19/2022 01:59:59 PM,47.40116,1.039474,219.76579,33.997368,0,756.209211,51.665789,712.131579
01/19/2022 02:00:00 PM,01/19/2022 02:59:59 PM,51.755003,1.044737,223.513158,33.823684,0,755.613158,51.386842,604.134211
01/19/2022 03:00:00 PM,01/19/2022 03:59:59 PM,56.169669,0.8,263.884615,32.984615,0,755.186539,53.792308,346.482051
01/19/2022 04:00:00 PM,01/19/2022 04:59:59 PM,59.550221,0.938462,277.789744,30.807692,0,755.034615,64.292308,87.989744
01/19/2022 05:00:00 PM,01/19/2022 05:59:59 PM,61.959392,1.497368,304.563158,29.239474,0,755.090132,69.171053,29.531579
01/19/2022 06:00:00 PM,01/19/2022 06:59:59 PM,61.216495,1.507692,311.676923,27.435897,0,755.15,78.387179,0.502564
01/19/2022 07:00:00 PM,01/19/2022 07:59:59 PM,59.392548,1.433333,316.358974,26.587179,0,755.336539,84.064103,0
01/19/2022 08:00:00 PM,01/19/2022 08:59:59 PM,56.572845,1.168421,320.147368,25.881579,0,755.652632,86.702632,0
01/19/2022 09:00:00 PM,01/19/2022 09:59:59 PM,52.990907,0.905263,244.181579,25.368421,0,756.035526,86.852632,0
01/19/2022 10:00:00 PM,01/19/2022 10:59:59 PM,50.733169,0.594872,266.546154,24.969231,0,756.301923,88.233333,0
01/19/2022 11:00:00 PM,01/19/2022 11:59:59 PM,48.55458,0.435897,158.353846,24.512821,0,756.188462,88.961538,0
01/20/2022 12:00:00 AM,01/20/2022 12:59:59 AM,47.721656,0.465789,191.442105,23.452632,0,755.784868,91.889474,0
01/20/2022 01:00:00 AM,01/20/2022 01:59:59 AM,45.971443,0.315385,173.302564,23.358974,0,755.198077,91.953846,0
01/20/2022 02:00:00 AM,01/20/2022 02:59:59 AM,45.016084,0.412821,155.664103,22.920513,0,754.792308,92.864103,0
01/20/2022 03:00:00 AM,01/20/2022 03:59:59 AM,42.85372,0.539474,241.081579,22.707895,0,754.636184,93.823684,0
01/20/2022 04:00:00 AM,01/20/2022 04:59:59 AM,41.265739,0.592105,309.284211,22.721053,0,754.644079,94.194737,0
01/20/2022 05:00:00 AM,01/20/2022 05:59:59 AM,38.712741,0.302564,167.241026,22.989744,0,754.886539,94.084615,0
01/20/2022 06:00:00 AM,01/20/2022 06:59:59 AM,34.86265,0.312821,121.471795,22.392308,0,755.103846,94.692308,7.064103
01/20/2022 07:00:00 AM,01/20/2022 07:59:59 AM,33.145465,0.797297,312.936842,24.242105,0,755.775,90.160526,48.955263
01/20/2022 08:00:00 AM,01/20/2022 08:59:59 AM,29.351684,1.084615,307.510256,27.176923,0,756.440385,77.992308,53.225641
01/20/2022 09:00:00 AM,01/20/2022 09:59:59 AM,27.623176,0.766667,281.784615,29.802564,0,756.718421,68.141026,70.992308
01/20/2022 10:00:00 AM,01/20/2022 10:59:59 AM,28.937606,0.752632,235.21579,32.184211,0,756.50329,60.989474,279.486842
01/20/2022 11:00:00 AM,01/20/2022 11:59:59 AM,32.811937,1.228947,196.292105,33.307895,0,756.171711,59.297368,720.647368
01/20/2022 12:00:00 PM,01/20/2022 12:59:59 PM,36.260665,1.712821,197.879487,34.112821,0,755.56579,56.392308,746.210256
01/20/2022 01:00:00 PM,01/20/2022 01:59:59 PM,40.695162,1.469231,202.592308,34.235897,0,754.909615,52.046154,705.08718
01/20/2022 02:00:00 PM,01/20/2022 02:59:59 PM,44.978347,0.813158,243.55,35.244737,0,754.231579,47.613158,585.968421
01/20/2022 03:00:00 PM,01/20/2022 03:59:59 PM,46.57117,0.892308,270.941026,34,0,754.009615,53.35641,341.571795
01/20/2022 04:00:00 PM,01/20/2022 04:59:59 PM,51.100655,1.174359,284.448718,32.120513,0,753.901923,58.761538,90.379487
01/20/2022 05:00:00 PM,01/20/2022 05:59:59 PM,54.152852,1.597297,304.932432,29.786486,0,753.940541,69.486486,29.451351
01/20/2022 06:00:00 PM,01/20/2022 06:59:59 PM,54.094105,1.925641,309.674359,27.787179,0,754.238462,78.594872,0.523077
01/20/2022 07:00:00 PM,01/20/2022 07:59:59 PM,52.685626,2.05641,312.871795,26.658974,0,754.684615,83.033333,0
01/20/2022 08:00:00 PM,01/20/2022 08:59:59 PM,52.118608,1.455263,306.786842,26.176316,0,755.325,84.586842,0
01/20/2022 09:00:00 PM,01/20/2022 09:59:59 PM,51.575589,0.466667,209.051282,25.669231,0,756.030769,86.474359,0
01/20/2022 10:00:00 PM,01/20/2022 10:59:59 PM,51.782178,0.530769,278.505128,25.438462,0,756.203846,86.902564,0
01/20/2022 11:00:00 PM,01/20/2022 11:59:59 PM,51.33044,0.386842,179.334211,24.868421,0,756.071053,88.626316,0
01/21/2022 12:00:00 AM,01/21/2022 12:59:59 AM,50.915821,0.223684,86.610526,24.05,0,755.648684,91.221053,0
01/21/2022 01:00:00 AM,01/21/2022 01:59:59 AM,50.385169,0.230769,60.466667,23.625641,0,755.242308,92.453846,0
01/21/2022 02:00:00 AM,01/21/2022 02:59:59 AM,50.520277,0.341026,217.569231,23.305128,0,755.005769,93.151282,0
01/21/2022 03:00:00 AM,01/21/2022 03:59:59 AM,50.369165,0.334211,183.973684,23.305263,0,754.894737,93.555263,0
01/21/2022 04:00:00 AM,01/21/2022 04:59:59 AM,48.085762,0.602564,298.28718,23.687179,0,754.890385,92.879487,0
01/21/2022 05:00:00 AM,01/21/2022 05:59:59 AM,44.762761,0.587179,303.130769,23.687179,0,755.367308,93.764103,0
01/21/2022 06:00:00 AM,01/21/2022 06:59:59 AM,43.665578,0.639474,303.868421,24.060526,0,755.932895,93.389474,8.852632
01/21/2022 07:00:00 AM,01/21/2022 07:59:59 AM,41.925336,1.105263,343.21579,25.468421,0,756.657237,86.768421,51.539474
01/21/2022 08:00:00 AM,01/21/2022 08:59:59 AM,39.879114,1.764103,338.071795,27.894872,0,757.192308,76.330769,82.882051
01/21/2022 09:00:00 AM,01/21/2022 09:59:59 AM,35.458135,0.782051,215.994872,30.289744,0,757.503846,67.653846,97.789744
01/21/2022 10:00:00 AM,01/21/2022 10:59:59 AM,35.570544,0.518421,169.678947,32.724324,0,757.278947,57.978947,258.339474
01/21/2022 11:00:00 AM,01/21/2022 11:59:59 AM,41.777129,0.966667,204.65641,33.894872,0,756.715385,58.138462,727.892308
01/21/2022 12:00:00 PM,01/21/2022 12:59:59 PM,51.137137,1.238462,203.776923,33.382051,0,756.223077,59.505128,750.653846
01/21/2022 01:00:00 PM,01/21/2022 01:59:59 PM,62.492135,1.059459,198.889189,33.886486,0,755.746622,56.645946,681.451351
01/21/2022 02:00:00 PM,01/21/2022 02:59:59 PM,67.066992,1.184615,193,34.084615,0,755.019231,55.176923,554.076923
01/21/2022 03:00:00 PM,01/21/2022 03:59:59 PM,68.178917,0.789744,240.723077,34.038462,0,754.594231,55.323077,325.317949
01/21/2022 04:00:00 PM,01/21/2022 04:59:59 PM,67.764332,0.889474,275.597368,32.363158,0,754.653947,59.65,105.61579
01/21/2022 05:00:00 PM,01/21/2022 05:59:59 PM,72.088724,1.448718,293.612821,30.074359,0,754.903846,65.894872,34.376923
01/21/2022 06:00:00 PM,01/21/2022 06:59:59 PM,73.250583,1.302564,313.312821,27.948718,0,755.176923,74.484615,0.248718
01/21/2022 07:00:00 PM,01/21/2022 07:59:59 PM,69.626499,1.397368,308.418421,26.765789,0,755.690132,80.584211,0
01/21/2022 08:00:00 PM,01/21/2022 08:59:59 PM,65.708826,1.642105,307.878947,26.313158,0,756.244737,84.052632,0
01/21/2022 09:00:00 PM,01/21/2022 09:59:59 PM,62.313488,1.410256,315.192308,26.046154,0,756.630769,86.271795,0
01/21/2022 10:00:00 PM,01/21/2022 10:59:59 PM,58.285769,1.120513,309.758974,25.717949,0,756.888462,87.317949,0
01/21/2022 11:00:00 PM,01/21/2022 11:59:59 PM,56.075014,1.160526,313.089474,25.513158,0,756.755921,88.673684,0
01/22/2022 12:00:00 AM,01/22/2022 12:59:59 AM,55.193373,0.810526,322.864103,25.084615,0,756.638462,90.289744,0
01/22/2022 01:00:00 AM,01/22/2022 01:59:59 AM,54.594881,0.584615,330.738462,24.476923,0,756.073077,92.551282,0
01/22/2022 02:00:00 AM,01/22/2022 02:59:59 AM,54.266957,0.173684,73.976316,24.121053,0,755.680263,93.563158,0
01/22/2022 03:00:00 AM,01/22/2022 03:59:59 AM,55.194812,0.364865,132.328947,23.463158,0,755.4,94.515789,0
01/22/2022 04:00:00 AM,01/22/2022 04:59:59 AM,55.486647,0.451282,166.541026,22.994872,0,755.353846,94.75641,0
01/22/2022 05:00:00 AM,01/22/2022 05:59:59 AM,54.240261,0.628205,322.233333,23.266667,0,755.713462,94.420513,0
01/22/2022 06:00:00 AM,01/22/2022 06:59:59 AM,50.774779,0.284211,92.644737,23.521053,0,756.525,93.839474,7.05
01/22/2022 07:00:00 AM,01/22/2022 07:59:59 AM,47.119031,0.397143,209.845714,24.857143,0,757.187143,90.945714,50.991429
01/22/2022 08:00:00 AM,01/22/2022 08:59:59 AM,42.466567,0.679487,297.389744,27.123077,0,757.817308,83.4,70.676923
01/22/2022 09:00:00 AM,01/22/2022 09:59:59 AM,39.707272,0.727778,170.611111,28.761111,0,757.9125,75.961111,89.027778
01/22/2022 10:00:00 AM,01/22/2022 10:59:59 AM,39.449645,0.6,329.2,32.45,0,757.5,62.25,775.75
01/22/2022 11:00:00 AM,01/22/2022 11:59:59 AM,41.914973,1.130769,165.202564,32.530769,0,757.326923,64.741026,728.733333
01/22/2022 12:00:00 PM,01/22/2022 12:59:59 PM,47.731891,1.094737,214.347368,32.365789,0,756.984868,65.597368,721.281579
01/22/2022 01:00:00 PM,01/22/2022 01:59:59 PM,54.261658,1.161538,211.225641,32.158974,0,756.257692,64.933333,693.958974
01/22/2022 02:00:00 PM,01/22/2022 02:59:59 PM,62.961109,0.915385,202.179487,32.117949,0,755.690385,63.833333,577.820513
01/22/2022 03:00:00 PM,01/22/2022 03:59:59 PM,71.198676,0.932432,210.894595,31.913514,0,755.164865,64.116216,332.267568
01/22/2022 04:00:00 PM,01/22/2022 04:59:59 PM,78.971657,0.782051,217.330769,31.369231,0,754.957692,65.382051,101.294872
01/22/2022 05:00:00 PM,01/22/2022 05:59:59 PM,83.972042,0.725641,276.284615,30.353846,0,755.140385,67.533333,38.210256
01/22/2022 06:00:00 PM,01/22/2022 06:59:59 PM,86.606885,1.458974,311.912821,28.225641,0,755.467308,74.541026,0.312821
01/22/2022 07:00:00 PM,01/22/2022 07:59:59 PM,84.483093,1.802632,309.747368,26.755263,0,755.919079,82.023684,0
01/22/2022 08:00:00 PM,01/22/2022 08:59:59 PM,79.340085,1.797436,312.6,26.110256,0,756.465385,85.382051,0
01/22/2022 09:00:00 PM,01/22/2022 09:59:59 PM,74.451452,1.964103,309.605128,25.851282,0,756.663462,86.794872,0
01/22/2022 10:00:00 PM,01/22/2022 10:59:59 PM,69.059799,1.571053,312.910526,25.702632,0,756.807237,87.7,0
01/22/2022 11:00:00 PM,01/22/2022 11:59:59 PM,64.181541,0.934211,313.073684,25.555263,0,756.572368,88.755263,0
01/23/2022 12:00:00 AM,01/23/2022 12:59:59 AM,60.970613,0.630769,290.276923,25.520513,0,756.157692,88.907692,0
01/23/2022 01:00:00 AM,01/23/2022 01:59:59 AM,58.333747,0.586842,292.107895,25.294737,0,755.486842,89.855263,0
01/23/2022 02:00:00 AM,01/23/2022 02:59:59 AM,55.516655,0.564103,231.525641,24.441026,0,754.942308,92.415385,0
01/23/2022 03:00:00 AM,01/23/2022 03:59:59 AM,54.580582,0.569231,282.017949,23.720513,0,754.836539,94.820513,0
01/23/2022 04:00:00 AM,01/23/2022 04:59:59 AM,53.538387,0.460526,157.476316,23.786842,0,755.034868,95.371053,0
01/23/2022 05:00:00 AM,01/23/2022 05:59:59 AM,51.167051,0.718421,343.523684,23.855263,0,755.323026,95.084211,0
01/23/2022 06:00:00 AM,01/23/2022 06:59:59 AM,47.851238,0.438462,295.576923,23.607692,0,755.838462,95.815385,6.671795
01/23/2022 07:00:00 AM,01/23/2022 07:59:59 AM,44.410279,0.271795,132.8,24.607692,0,756.526923,94.492308,63.251282
01/23/2022 08:00:00 AM,01/23/2022 08:59:59 AM,41.193045,1.121053,347.26579,26.631579,0,757.190132,85.752632,112.257895
01/23/2022 09:00:00 AM,01/23/2022 09:59:59 AM,39.226393,0.74359,202.007692,27.941026,0,757.440385,78.958974,231.915385
01/23/2022 10:00:00 AM,01/23/2022 10:59:59 AM,39.59303,0.707895,239.468421,29.823684,0,757.255263,71.742105,299.936842
01/23/2022 11:00:00 AM,01/23/2022 11:59:59 AM,41.117738,0.657895,215.171053,31.884211,0,756.807237,65.226316,535.973684
01/23/2022 12:00:00 PM,01/23/2022 12:59:59 PM,44.451454,0.941026,205.830769,32.076923,0,756.188462,65.364103,518.474359
01/23/2022 01:00:00 PM,01/23/2022 01:59:59 PM,49.185474,1.182051,219.602564,33.384615,0,755.348077,60.702564,618.705128
01/23/2022 02:00:00 PM,01/23/2022 02:59:59 PM,55.075203,0.715789,242.784211,32.521053,0,754.638158,61.518421,219.136842
01/23/2022 03:00:00 PM,01/23/2022 03:59:59 PM,61.361394,0.628205,250.069231,32.241026,0,754.353846,61.692308,235.853846
01/23/2022 04:00:00 PM,01/23/2022 04:59:59 PM,66.971177,1.712821,311.130769,30.984615,0,754.286539,62.589744,136.282051
01/23/2022 05:00:00 PM,01/23/2022 05:59:59 PM,70.381727,1.940541,312.916216,28.708108,0,754.435135,68.856757,40.851351
01/23/2022 06:00:00 PM,01/23/2022 06:59:59 PM,71.48537,1.910256,310.976923,26.9,0,754.755769,75.497436,0.738462
01/23/2022 07:00:00 PM,01/23/2022 07:59:59 PM,71.44792,1.676923,315.982051,26.023077,0,755.161539,78.479487,0
01/23/2022 08:00:00 PM,01/23/2022 08:59:59 PM,69.852494,1.668421,316.560526,25.597368,0,755.650658,79.539474,0
01/23/2022 09:00:00 PM,01/23/2022 09:59:59 PM,67.674683,1.946154,311.538462,25.271795,0,755.801923,79.325641,0
01/23/2022 10:00:00 PM,01/23/2022 10:59:59 PM,65.401558,1.876923,314.230769,25.241026,0,755.878846,79.794872,0
01/23/2022 11:00:00 PM,01/23/2022 11:59:59 PM,63.687454,1.626316,313.931579,25.026316,0,755.729605,81.326316,0
01/24/2022 12:00:00 AM,01/24/2022 12:59:59 AM,62.182793,1.384211,312.86579,24.731579,0,755.421711,83.934211,0
01/24/2022 01:00:00 AM,01/24/2022 01:59:59 AM,61.799378,1.164103,322.902564,24.664103,0,755.326923,86.133333,0
01/24/2022 02:00:00 AM,01/24/2022 02:59:59 AM,61.726748,1.138462,316.566667,24.525641,0,754.980769,87.594872,0
01/24/2022 03:00:00 AM,01/24/2022 03:59:59 AM,61.453037,1.023684,315.55,25.078947,0,754.730921,86.05,0
01/24/2022 04:00:00 AM,01/24/2022 04:59:59 AM,61.100602,0.702564,298.28718,25.007692,0,754.755769,86.912821,0
01/24/2022 05:00:00 AM,01/24/2022 05:59:59 AM,60.988664,0.525641,273.489744,24.65641,0,754.961539,88.112821,0
01/24/2022 06:00:00 AM,01/24/2022 06:59:59 AM,60.440399,1.041026,307.541026,24.894872,0,755.325,84.75641,7.664103
01/24/2022 07:00:00 AM,01/24/2022 07:59:59 AM,58.84292,1.240541,338.832432,25.254054,0,755.746622,83.851351,46.675676
01/24/2022 08:00:00 AM,01/24/2022 08:59:59 AM,56.425502,0.530769,118.669231,27.053846,0,756.309615,78.787179,63.417949
01/24/2022 09:00:00 AM,01/24/2022 09:59:59 AM,53.999802,0.517949,115.125641,28.941026,0,756.573077,70.925641,88.817949
01/24/2022 10:00:00 AM,01/24/2022 10:59:59 AM,52.857101,0.702564,217.020513,31.123077,0,756.475,64.953846,286.048718
01/24/2022 11:00:00 AM,01/24/2022 11:59:59 AM,54.007769,0.944737,201.786842,32.639474,0,756.236842,60.931579,712.755263
01/24/2022 12:00:00 PM,01/24/2022 12:59:59 PM,56.959598,1.030769,208.661539,32.397368,0,755.823077,62.012821,760.825641
01/24/2022 01:00:00 PM,01/24/2022 01:59:59 PM,59.599874,1.102632,213.236842,32.834211,0,755.178947,60.473684,697.947368
01/24/2022 02:00:00 PM,01/24/2022 02:59:59 PM,63.133811,1.144737,210.713158,32.613158,0,754.653947,59.757895,583.878947
01/24/2022 03:00:00 PM,01/24/2022 03:59:59 PM,65.443231,0.782051,261.297436,32.715385,0,754.309615,58.674359,351.764103
01/24/2022 04:00:00 PM,01/24/2022 04:59:59 PM,68.341218,1.361538,295.925641,31.074359,0,754.25,60.687179,114.084615
01/24/2022 05:00:00 PM,01/24/2022 05:59:59 PM,69.631235,1.615789,306.46579,28.936842,0,754.588816,66.763158,40.15
01/24/2022 06:00:00 PM,01/24/2022 06:59:59 PM,69.25116,1.923077,312.541026,27.146154,0,755.009615,74.441026,0.748718
01/24/2022 07:00:00 PM,01/24/2022 07:59:59 PM,67.009353,1.861538,313.915385,26.302564,0,755.380769,75.874359,0
01/24/2022 08:00:00 PM,01/24/2022 08:59:59 PM,63.881617,1.313158,315.510526,25.794737,0,755.826316,76.523684,0
01/24/2022 09:00:00 PM,01/24/2022 09:59:59 PM,61.291254,1.157895,309.9,25.457895,0,756.1875,77.260526,0
01/24/2022 10:00:00 PM,01/24/2022 10:59:59 PM,57.98793,1.212821,309.292308,25.197436,0,756.284615,77.379487,0
01/24/2022 11:00:00 PM,01/24/2022 11:59:59 PM,57.105099,1.366667,319.494872,25.007692,0,756.040385,78.05641,0
01/25/2022 12:00:00 AM,01/25/2022 12:59:59 AM,56.776302,0.641026,237.623077,24.046154,0,755.636539,81.610256,0
01/25/2022 01:00:00 AM,01/25/2022 01:59:59 AM,58.130159,0.540541,203.376316,23.65,0,755.155263,84.35,0
01/25/2022 02:00:00 AM,01/25/2022 02:59:59 AM,59.73319,0.887179,320.241026,24.092308,0,754.955769,87.441026,0
01/25/2022 03:00:00 AM,01/25/2022 03:59:59 AM,61.292305,0.130769,38.410256,23.423077,0,754.992308,90.448718,0
01/25/2022 04:00:00 AM,01/25/2022 04:59:59 AM,61.803725,0.083784,13.589189,22.897297,0,755.077703,93.227027,0
01/25/2022 05:00:00 AM,01/25/2022 05:59:59 AM,61.813846,0.335897,15.205128,22.45641,0,755.473077,93.64359,0
01/25/2022 06:00:00 AM,01/25/2022 06:59:59 AM,60.7525,0.569231,110.28718,22.323077,0,755.865385,95.192308,7.417949
01/25/2022 07:00:00 AM,01/25/2022 07:59:59 AM,56.168603,0.555263,269.857895,23.871053,0,756.532895,92.294737,45.597368
01/25/2022 08:00:00 AM,01/25/2022 08:59:59 AM,51.32895,0.433333,175.553846,26.969231,0,757.155769,77.215385,60.369231
01/25/2022 09:00:00 AM,01/25/2022 09:59:59 AM,48.504093,0.517949,120.189744,29.397436,0,757.292308,64.838462,82.587179
01/25/2022 10:00:00 AM,01/25/2022 10:59:59 AM,47.803411,0.439474,126.094737,31.723684,0,757.223684,56.986842,283.486842
01/25/2022 11:00:00 AM,01/25/2022 11:59:59 AM,51.591877,1.236842,200.207895,32.532432,0,756.998684,57.494737,744.552632
01/25/2022 12:00:00 PM,01/25/2022 12:59:59 PM,55.996955,1.069231,216.894872,32.323077,0,756.6,58.923684,767.248718
01/25/2022 01:00:00 PM,01/25/2022 01:59:59 PM,59.253465,1.215385,216.074359,33.041026,0,756.078846,57.107692,708.774359
01/25/2022 02:00:00 PM,01/25/2022 02:59:59 PM,65.28167,1.37027,211.444737,32.697368,0.018947,755.471053,57.25,594.997368
01/25/2022 03:00:00 PM,01/25/2022 03:59:59 PM,72.654053,0.784615,240.028205,33.069231,0,755.015385,56.153846,360.853846
01/25/2022 04:00:00 PM,01/25/2022 04:59:59 PM,79.018129,0.720513,261.182051,31.738462,0,754.919231,59.438462,117.815385
01/25/2022 05:00:00 PM,01/25/2022 05:59:59 PM,82.154196,0.823684,295.107895,29.707895,0,755.133553,66.834211,38.244737
01/25/2022 06:00:00 PM,01/25/2022 06:59:59 PM,81.53245,1.55,310.292105,27.455263,0,755.520395,76.255263,0.2
01/25/2022 07:00:00 PM,01/25/2022 07:59:59 PM,76.408854,1.376923,313.171795,26.461538,0,756.125,79.823077,0
01/25/2022 08:00:00 PM,01/25/2022 08:59:59 PM,71.379434,1.531579,314.518421,26.139474,0,756.680921,81.123684,0
01/25/2022 09:00:00 PM,01/25/2022 09:59:59 PM,67.674673,1.025641,327.335897,25.5,0,757.038462,84.2,0
01/25/2022 10:00:00 PM,01/25/2022 10:59:59 PM,62.908434,0.658974,291.520513,25.007692,0,757.192308,86.112821,0
01/25/2022 11:00:00 PM,01/25/2022 11:59:59 PM,59.308346,0.542105,257.936842,24.807895,0,756.9375,87.105263,0
01/26/2022 12:00:00 AM,01/26/2022 12:59:59 AM,56.387456,0.35,154.5575,24.255,0,756.721875,89.5475,0
01/26/2022 01:00:00 AM,01/26/2022 01:59:59 AM,54.484321,0.289474,92.313158,23.878947,0,756.455921,90.852632,0
01/26/2022 02:00:00 AM,01/26/2022 02:59:59 AM,54.497011,0.092105,5.594737,23.271053,0,756.047368,92.478947,0
01/26/2022 03:00:00 AM,01/26/2022 03:59:59 AM,54.237686,0.135897,31.951282,22.902564,0,755.930769,93.733333,0
01/26/2022 04:00:00 AM,01/26/2022 04:59:59 AM,53.670623,0.428205,77.105128,22.625641,0,756.080769,94.605128,0
01/26/2022 05:00:00 AM,01/26/2022 05:59:59 AM,52.464171,0.318421,5.078947,22.528947,0,756.475658,95.571053,0
01/26/2022 06:00:00 AM,01/26/2022 06:59:59 AM,48.750389,0.353846,28.376923,22.925641,0,756.828846,95.984615,8.197436
01/26/2022 07:00:00 AM,01/26/2022 07:59:59 AM,44.143798,0.351282,50.369231,24.902564,0,757.407692,92.015385,52.117949
01/26/2022 08:00:00 AM,01/26/2022 08:59:59 AM,42.940381,0.547368,73.968421,27.581579,0,757.975658,81.460526,71.805263
01/26/2022 09:00:00 AM,01/26/2022 09:59:59 AM,40.579044,0.586842,87.734211,29.573684,0,758.151316,73.25,116.463158
01/26/2022 10:00:00 AM,01/26/2022 10:59:59 AM,41.905495,0.597436,77.461538,31.538462,0,757.921154,64.961538,289.579487
01/26/2022 11:00:00 AM,01/26/2022 11:59:59 AM,46.277485,0.661538,132.284615,33.479487,0,757.457692,58.587179,614.95641
01/26/2022 12:00:00 PM,01/26/2022 12:59:59 PM,52.19501,1.128947,210.152632,30.881579,0,756.830921,72.376316,399.05
01/26/2022 01:00:00 PM,01/26/2022 01:59:59 PM,53.285497,1.125641,212.212821,31.758974,0,756.217308,67.766667,629.684615
01/26/2022 02:00:00 PM,01/26/2022 02:59:59 PM,62.285695,0.982051,215.007692,30.584615,0,755.611539,69.038462,261.507692
01/26/2022 03:00:00 PM,01/26/2022 03:59:59 PM,70.362693,0.75,239.518421,30.881579,0,755.337162,66.921053,221.544737
01/26/2022 04:00:00 PM,01/26/2022 04:59:59 PM,73.485452,0.75,265.189474,31.102632,0,755.309211,65.323684,150.873684
01/26/2022 05:00:00 PM,01/26/2022 05:59:59 PM,78.354489,1.276923,290.220513,29.269231,0,755.471154,69.935897,48.592308
01/26/2022 06:00:00 PM,01/26/2022 06:59:59 PM,77.468476,1.792308,310.571795,27.287179,0,755.863462,77.205128,0.610256
01/26/2022 07:00:00 PM,01/26/2022 07:59:59 PM,73.333932,1.597368,310.471053,26.613158,0,756.475658,79.728947,0
01/26/2022 08:00:00 PM,01/26/2022 08:59:59 PM,67.620676,1.594872,313.535897,26.182051,0,756.978846,80.710256,0
01/26/2022 09:00:00 PM,01/26/2022 09:59:59 PM,66.668002,1.274359,321.902564,25.733333,0,757.303846,80.8,0
01/26/2022 10:00:00 PM,01/26/2022 10:59:59 PM,63.214255,1.694737,312.344737,25.555263,0,757.351974,81.007895,0
01/26/2022 11:00:00 PM,01/26/2022 11:59:59 PM,61.624259,2.065789,308.339474,25.460526,0,757.081579,83.521053,0
01/27/2022 12:00:00 AM,01/27/2022 12:59:59 AM,61.356145,2.1,308.246154,25.4,0,756.882692,83.402564,0
01/27/2022 01:00:00 AM,01/27/2022 01:59:59 AM,61.580162,1.938462,311.584615,25.24359,0,756.571154,84.605128,0
01/27/2022 02:00:00 AM,01/27/2022 02:59:59 AM,63.351421,1.344737,309.863158,25.165789,0,756.234868,85.952632,0
01/27/2022 03:00:00 AM,01/27/2022 03:59:59 AM,65.37292,0.848718,312.405128,25.1,0,755.965385,87.312821,0
01/27/2022 04:00:00 AM,01/27/2022 04:59:59 AM,66.88766,0.712821,308.374359,24.997436,0,756.121154,87.889744,0
01/27/2022 05:00:00 AM,01/27/2022 05:59:59 AM,68.039466,0.326316,81.1,24.136842,0,756.528947,90.494737,0
01/27/2022 06:00:00 AM,01/27/2022 06:59:59 AM,67.753783,0.571053,35.021053,23.142105,0,756.886184,93.778947,7.202632
01/27/2022 07:00:00 AM,01/27/2022 07:59:59 AM,64.998174,0.289744,96.610256,24.374359,0,757.551923,91.258974,53.24359
01/27/2022 08:00:00 AM,01/27/2022 08:59:59 AM,60.376332,0.534211,165.123684,26.628947,0,758.269737,82.984211,75.671053
